DATE,OPEN,HIGH,LOW,CLOSE,VOL,OI,,,,
4/5/2021,"1,855,075","1,855,075","1,855,075","1,855,075",1,1,,,,
4/6/2021,"1,855,075","1,855,075","1,855,075","1,855,075",1,1,,,,
4/7/2021,"1,855,075","1,855,075","1,855,075","1,855,075",1,1,,,,
4/8/2021,"1,857,303","1,857,303","1,857,303","1,857,303",1,1,,,,
4/9/2021,"1,861,134","1,861,134","1,861,134","1,861,134",1,1,,,,
4/12/2021,"1,861,134","1,861,134","1,861,134","1,861,134",1,1,,,,
4/13/2021,"1,870,826","1,870,826","1,870,826","1,870,826",1,1,,,,
4/14/2021,"1,876,231","1,876,231","1,876,231","1,876,231",1,1,,,,
4/15/2021,"1,875,356","1,875,356","1,875,356","1,875,356",1,1,,,,
4/16/2021,"1,883,915","1,883,915","1,883,915","1,883,915",1,1,,,,
4/19/2021,"1,894,045","1,894,045","1,894,045","1,894,045",1,1,,,,
4/20/2021,"1,898,555","1,898,555","1,898,555","1,898,555",1,1,,,,
4/21/2021,"1,898,277","1,898,277","1,898,277","1,898,277",1,1,,,,
4/22/2021,"1,900,260","1,900,260","1,900,260","1,900,260",1,1,,,,
4/23/2021,"1,900,710","1,900,710","1,900,710","1,900,710",1,1,,,,
4/26/2021,"1,903,825","1,903,825","1,903,825","1,903,825",1,1,,,,
4/27/2021,"1,908,625","1,908,625","1,908,625","1,908,625",1,1,,,,
4/28/2021,"1,918,545","1,918,545","1,918,545","1,918,545",1,1,,,,
4/29/2021,"1,922,815","1,922,815","1,922,815","1,922,815",1,1,,,,
4/30/2021,"1,936,685","1,936,685","1,936,685","1,936,685",1,1,,,,
5/3/2021,"1,945,005","1,945,005","1,945,005","1,945,005",1,1,,,,
5/4/2021,"1,964,845","1,964,845","1,964,845","1,964,845",1,1,,,,
5/5/2021,"1,983,023","1,983,023","1,983,023","1,983,023",1,1,,,,
5/6/2021,"1,984,253","1,984,253","1,984,253","1,984,253",1,1,,,,
5/7/2021,"1,993,853","1,993,853","1,993,853","1,993,853",1,1,,,,
5/10/2021,"1,999,684","1,999,684","1,999,684","1,999,684",1,1,,,,
5/11/2021,"2,005,124","2,005,124","2,005,124","2,005,124",1,1,,,,
5/12/2021,"2,014,770","2,014,770","2,014,770","2,014,770",1,1,,,,
5/13/2021,"2,020,210","2,020,210","2,020,210","2,020,210",1,1,,,,
5/14/2021,"2,018,710","2,018,710","2,018,710","2,018,710",1,1,,,,
5/17/2021,"2,018,660","2,018,660","2,018,660","2,018,660",1,1,,,,
5/18/2021,"2,017,765","2,017,765","2,017,765","2,017,765",1,1,,,,
5/19/2021,"2,028,505","2,028,505","2,028,505","2,028,505",1,1,,,,
5/20/2021,"2,035,721","2,035,721","2,035,721","2,035,721",1,1,,,,
5/21/2021,"2,049,936","2,049,936","2,049,936","2,049,936",1,1,,,,
5/24/2021,"2,067,706","2,067,706","2,067,706","2,067,706",1,1,,,,
5/25/2021,"2,065,506","2,065,506","2,065,506","2,065,506",1,1,,,,
5/26/2021,"2,067,018","2,067,018","2,067,018","2,067,018",1,1,,,,
5/27/2021,"2,066,708","2,066,708","2,066,708","2,066,708",1,1,,,,
5/28/2021,"2,075,788","2,075,788","2,075,788","2,075,788",1,1,,,,
6/1/2021,"2,075,018","2,075,018","2,075,018","2,075,018",1,1,,,,
6/2/2021,"2,079,583","2,079,583","2,079,583","2,079,583",1,1,,,,
6/3/2021,"2,085,890","2,085,890","2,085,890","2,085,890",1,1,,,,
6/4/2021,"2,096,713","2,096,713","2,096,713","2,096,713",1,1,,,,
6/7/2021,"2,106,020","2,106,020","2,106,020","2,106,020",1,1,,,,
6/8/2021,"2,109,297","2,109,297","2,109,297","2,109,297",1,1,,,,
6/9/2021,"2,115,977","2,115,977","2,115,977","2,115,977",1,1,,,,
6/10/2021,"2,124,530","2,124,530","2,124,530","2,124,530",1,1,,,,
6/11/2021,"2,131,727","2,131,727","2,131,727","2,131,727",1,1,,,,
6/14/2021,"2,137,465","2,137,465","2,137,465","2,137,465",1,1,,,,
6/15/2021,"2,139,767","2,139,767","2,139,767","2,139,767",1,1,,,,
6/16/2021,"2,146,156","2,146,156","2,146,156","2,146,156",1,1,,,,
6/17/2021,"2,154,779","2,154,779","2,154,779","2,154,779",1,1,,,,
6/18/2021,"2,162,757","2,162,757","2,162,757","2,162,757",1,1,,,,
6/21/2021,"2,162,757","2,162,757","2,162,757","2,162,757",1,1,,,,
6/22/2021,"2,168,547","2,168,547","2,168,547","2,168,547",1,1,,,,
6/23/2021,"2,175,545","2,175,545","2,175,545","2,175,545",1,1,,,,
6/24/2021,"2,176,947","2,176,947","2,176,947","2,176,947",1,1,,,,
6/25/2021,"2,179,262","2,179,262","2,179,262","2,179,262",1,1,,,,
6/28/2021,"2,178,300","2,178,300","2,178,300","2,178,300",1,1,,,,
6/29/2021,"2,185,878","2,185,878","2,185,878","2,185,878",1,1,,,,
6/30/2021,"2,189,155","2,189,155","2,189,155","2,189,155",1,1,,,,
7/1/2021,"2,171,324","2,171,324","2,171,324","2,171,324",1,1,,,,
7/2/2021,"2,171,324","2,171,324","2,171,324","2,171,324",1,1,,,,
7/6/2021,"2,170,524","2,170,524","2,170,524","2,170,524",1,1,,,,
7/7/2021,"2,160,878","2,160,878","2,160,878","2,160,878",1,1,,,,
7/8/2021,"2,163,375","2,163,375","2,163,375","2,163,375",1,1,,,,
7/9/2021,"2,169,958","2,169,958","2,169,958","2,169,958",1,1,,,,
7/12/2021,"2,174,983","2,174,983","2,174,983","2,174,983",1,1,,,,
7/13/2021,"2,178,088","2,178,088","2,178,088","2,178,088",1,1,,,,
7/14/2021,"2,181,586","2,181,586","2,181,586","2,181,586",1,1,,,,
7/15/2021,"2,185,341","2,185,341","2,185,341","2,185,341",1,1,,,,
7/16/2021,"2,188,158","2,188,158","2,188,158","2,188,158",1,1,,,,
7/19/2021,"2,187,463","2,187,463","2,187,463","2,187,463",1,1,,,,
7/20/2021,"2,187,463","2,187,463","2,187,463","2,187,463",1,1,,,,
7/21/2021,"2,190,238","2,190,238","2,190,238","2,190,238",1,1,,,,
7/22/2021,"2,180,375","2,180,375","2,180,375","2,180,375",1,1,,,,
7/23/2021,"2,177,706","2,177,706","2,177,706","2,177,706",1,1,,,,
7/26/2021,"2,177,406","2,177,406","2,177,406","2,177,406",1,1,,,,
7/27/2021,"2,177,081","2,177,081","2,177,081","2,177,081",1,1,,,,
7/28/2021,"2,176,091","2,176,091","2,176,091","2,176,091",1,1,,,,
7/29/2021,"2,176,206","2,176,206","2,176,206","2,176,206",1,1,,,,
7/30/2021,"2,174,208","2,174,208","2,174,208","2,174,208",1,1,,,,
8/2/2021,"2,176,727","2,176,727","2,176,727","2,176,727",1,1,,,,
8/3/2021,"2,166,691","2,166,691","2,166,691","2,166,691",1,1,,,,
8/4/2021,"2,166,366","2,166,366","2,166,366","2,166,366",1,1,,,,
8/5/2021,"2,161,686","2,161,686","2,161,686","2,161,686",1,1,,,,
8/6/2021,"2,159,236","2,159,236","2,159,236","2,159,236",1,1,,,,
8/9/2021,"2,159,236","2,159,236","2,159,236","2,159,236",1,1,,,,
8/10/2021,"2,161,387","2,161,387","2,161,387","2,161,387",1,1,,,,
8/11/2021,"2,158,987","2,158,987","2,158,987","2,158,987",1,1,,,,
8/12/2021,"2,158,987","2,158,987","2,158,987","2,158,987",1,1,,,,
8/13/2021,"2,161,046","2,161,046","2,161,046","2,161,046",1,1,,,,
8/16/2021,"2,165,748","2,165,748","2,165,748","2,165,748",1,1,,,,
8/17/2021,"2,166,467","2,166,467","2,166,467","2,166,467",1,1,,,,
8/18/2021,"2,161,961","2,161,961","2,161,961","2,161,961",1,1,,,,
8/19/2021,"2,157,568","2,157,568","2,157,568","2,157,568",1,1,,,,
8/20/2021,"2,154,886","2,154,886","2,154,886","2,154,886",1,1,,,,
8/23/2021,"2,154,886","2,154,886","2,154,886","2,154,886",1,1,,,,
8/24/2021,"2,156,236","2,156,236","2,156,236","2,156,236",1,1,,,,
8/25/2021,"2,165,606","2,165,606","2,165,606","2,165,606",1,1,,,,
8/26/2021,"2,165,606","2,165,606","2,165,606","2,165,606",1,1,,,,
8/27/2021,"2,166,001","2,166,001","2,166,001","2,166,001",1,1,,,,
8/30/2021,"2,166,886","2,166,886","2,166,886","2,166,886",1,1,,,,
8/31/2021,"2,165,261","2,165,261","2,165,261","2,165,261",1,1,,,,
9/1/2021,"2,162,806","2,162,806","2,162,806","2,162,806",1,1,,,,
9/2/2021,"2,162,806","2,162,806","2,162,806","2,162,806",1,1,,,,
9/3/2021,"2,162,806","2,162,806","2,162,806","2,162,806",1,1,,,,
9/7/2021,"2,161,675","2,161,675","2,161,675","2,161,675",1,1,,,,
9/8/2021,"2,162,122","2,162,122","2,162,122","2,162,122",1,1,,,,
9/9/2021,"2,162,122","2,162,122","2,162,122","2,162,122",1,1,,,,
9/10/2021,"2,161,747","2,161,747","2,161,747","2,161,747",1,1,,,,
9/13/2021,"2,161,747","2,161,747","2,161,747","2,161,747",1,1,,,,
9/14/2021,"2,161,497","2,161,497","2,161,497","2,161,497",1,1,,,,
9/15/2021,"2,161,172","2,161,172","2,161,172","2,161,172",1,1,,,,
9/16/2021,"2,164,372","2,164,372","2,164,372","2,164,372",1,1,,,,
9/17/2021,"2,164,372","2,164,372","2,164,372","2,164,372",1,1,,,,
9/20/2021,"2,164,017","2,164,017","2,164,017","2,164,017",1,1,,,,
9/21/2021,"2,163,697","2,163,697","2,163,697","2,163,697",1,1,,,,
9/22/2021,"2,144,615","2,144,615","2,144,615","2,144,615",1,1,,,,
9/23/2021,"2,125,990","2,125,990","2,125,990","2,125,990",1,1,,,,
9/24/2021,"2,123,080","2,123,080","2,123,080","2,123,080",1,1,,,,
9/27/2021,"2,121,455","2,121,455","2,121,455","2,121,455",1,1,,,,
9/28/2021,"2,118,855","2,118,855","2,118,855","2,118,855",1,1,,,,
9/29/2021,"2,101,115","2,101,115","2,101,115","2,101,115",1,1,,,,
9/30/2021,"2,089,392","2,089,392","2,089,392","2,089,392",1,1,,,,
10/1/2021,"2,076,557","2,076,557","2,076,557","2,076,557",1,1,,,,
10/4/2021,"2,072,799","2,072,799","2,072,799","2,072,799",1,1,,,,
10/5/2021,"2,039,298","2,039,298","2,039,298","2,039,298",1,1,,,,
10/6/2021,"1,973,016","1,973,016","1,973,016","1,973,016",1,1,,,,
10/7/2021,"1,938,316","1,938,316","1,938,316","1,938,316",1,1,,,,
10/8/2021,"1,943,189","1,943,189","1,943,189","1,943,189",1,1,,,,
10/11/2021,"1,916,704","1,916,704","1,916,704","1,916,704",1,1,,,,
10/12/2021,"1,914,494","1,914,494","1,914,494","1,914,494",1,1,,,,
10/13/2021,"1,912,278","1,912,278","1,912,278","1,912,278",1,1,,,,
10/14/2021,"1,921,804","1,921,804","1,921,804","1,921,804",1,1,,,,
10/15/2021,"1,920,410","1,920,410","1,920,410","1,920,410",1,1,,,,
10/18/2021,"1,921,255","1,921,255","1,921,255","1,921,255",1,1,,,,
10/19/2021,"1,919,892","1,919,892","1,919,892","1,919,892",1,1,,,,
10/20/2021,"1,904,413","1,904,413","1,904,413","1,904,413",1,1,,,,
10/21/2021,"1,909,879","1,909,879","1,909,879","1,909,879",1,1,,,,
10/22/2021,"1,911,834","1,911,834","1,911,834","1,911,834",1,1,,,,
10/25/2021,"1,909,578","1,909,578","1,909,578","1,909,578",1,1,,,,
10/26/2021,"1,889,453","1,889,453","1,889,453","1,889,453",1,1,,,,
10/27/2021,"1,888,044","1,888,044","1,888,044","1,888,044",1,1,,,,
10/28/2021,"1,888,044","1,888,044","1,888,044","1,888,044",1,1,,,,
10/29/2021,"1,879,864","1,879,864","1,879,864","1,879,864",1,1,,,,
11/1/2021,"1,877,375","1,877,375","1,877,375","1,877,375",1,1,,,,
11/2/2021,"1,858,071","1,858,071","1,858,071","1,858,071",1,1,,,,
11/3/2021,"1,864,712","1,864,712","1,864,712","1,864,712",1,1,,,,
11/4/2021,"1,849,501","1,849,501","1,849,501","1,849,501",1,1,,,,
11/5/2021,"1,849,501","1,849,501","1,849,501","1,849,501",1,1,,,,
11/8/2021,"1,841,369","1,841,369","1,841,369","1,841,369",1,1,,,,
11/9/2021,"1,830,964","1,830,964","1,830,964","1,830,964",1,1,,,,
11/10/2021,"1,812,205","1,812,205","1,812,205","1,812,205",1,1,,,,
11/11/2021,"1,798,415","1,798,415","1,798,415","1,798,415",1,1,,,,
11/12/2021,"1,795,845","1,795,845","1,795,845","1,795,845",1,1,,,,
11/15/2021,"1,793,543","1,793,543","1,793,543","1,793,543",1,1,,,,
11/16/2021,"1,793,578","1,793,578","1,793,578","1,793,578",1,1,,,,
11/17/2021,"1,793,293","1,793,293","1,793,293","1,793,293",1,1,,,,
11/18/2021,"1,794,499","1,794,499","1,794,499","1,794,499",1,1,,,,
11/19/2021,"1,775,232","1,775,232","1,775,232","1,775,232",1,1,,,,
11/22/2021,"1,752,968","1,752,968","1,752,968","1,752,968",1,1,,,,
11/23/2021,"1,682,237","1,682,237","1,682,237","1,682,237",1,1,,,,
11/24/2021,"1,680,887","1,680,887","1,680,887","1,680,887",1,1,,,,
11/26/2021,"1,600,908","1,600,908","1,600,908","1,600,908",1,1,,,,
11/29/2021,"1,599,649","1,599,649","1,599,649","1,599,649",1,1,,,,
11/30/2021,"1,599,649","1,599,649","1,599,649","1,599,649",1,1,,,,
12/1/2021,"1,587,222","1,587,222","1,587,222","1,587,222",1,1,,,,
12/2/2021,"1,587,525","1,587,525","1,587,525","1,587,525",1,1,,,,
12/3/2021,"1,593,072","1,593,072","1,593,072","1,593,072",1,1,,,,
12/6/2021,"1,600,374","1,600,374","1,600,374","1,600,374",1,1,,,,
12/7/2021,"1,606,336","1,606,336","1,606,336","1,606,336",1,1,,,,
12/8/2021,"1,602,604","1,602,604","1,602,604","1,602,604",1,1,,,,
12/9/2021,"1,602,705","1,602,705","1,602,705","1,602,705",1,1,,,,
12/10/2021,"1,605,639","1,605,639","1,605,639","1,605,639",1,1,,,,
12/13/2021,"1,604,802","1,604,802","1,604,802","1,604,802",1,1,,,,
12/14/2021,"1,575,113","1,575,113","1,575,113","1,575,113",1,1,,,,
12/15/2021,"1,563,834","1,563,834","1,563,834","1,563,834",1,1,,,,
12/16/2021,"1,554,138","1,554,138","1,554,138","1,554,138",1,1,,,,
12/17/2021,"1,555,363","1,555,363","1,555,363","1,555,363",1,1,,,,
12/20/2021,"1,555,313","1,555,313","1,555,313","1,555,313",1,1,,,,
12/21/2021,"1,548,338","1,548,338","1,548,338","1,548,338",1,1,,,,
12/22/2021,"1,547,393","1,547,393","1,547,393","1,547,393",1,1,,,,
12/23/2021,"1,547,393","1,547,393","1,547,393","1,547,393",1,1,,,,
12/27/2021,"1,546,856","1,546,856","1,546,856","1,546,856",1,1,,,,
12/28/2021,"1,541,399","1,541,399","1,541,399","1,541,399",1,1,,,,
12/29/2021,"1,541,074","1,541,074","1,541,074","1,541,074",1,1,,,,
12/30/2021,"1,541,074","1,541,074","1,541,074","1,541,074",1,1,,,,
12/31/2021,"1,541,074","1,541,074","1,541,074","1,541,074",1,1,,,,
1/3/2022,"1,538,204","1,538,204","1,538,204","1,538,204",1,1,,,,
1/4/2022,"1,535,247","1,535,247","1,535,247","1,535,247",1,1,,,,
1/5/2022,"1,531,803","1,531,803","1,531,803","1,531,803",1,1,,,,
1/6/2022,"1,516,417","1,516,417","1,516,417","1,516,417",1,1,,,,
1/7/2022,"1,506,480","1,506,480","1,506,480","1,506,480",1,1,,,,
1/10/2022,"1,492,657","1,492,657","1,492,657","1,492,657",1,1,,,,
1/11/2022,"1,459,355","1,459,355","1,459,355","1,459,355",1,1,,,,
1/12/2022,"1,432,556","1,432,556","1,432,556","1,432,556",1,1,,,,
1/13/2022,"1,412,316","1,412,316","1,412,316","1,412,316",1,1,,,,
1/14/2022,"1,409,014","1,409,014","1,409,014","1,409,014",1,1,,,,
1/18/2022,"1,387,468","1,387,468","1,387,468","1,387,468",1,1,,,,
1/19/2022,"1,387,468","1,387,468","1,387,468","1,387,468",1,1,,,,
1/20/2022,"1,374,344","1,374,344","1,374,344","1,374,344",1,1,,,,
1/21/2022,"1,358,325","1,358,325","1,358,325","1,358,325",1,1,,,,
1/24/2022,"1,342,791","1,342,791","1,342,791","1,342,791",1,1,,,,
1/25/2022,"1,328,886","1,328,886","1,328,886","1,328,886",1,1,,,,
1/26/2022,"1,311,889","1,311,889","1,311,889","1,311,889",1,1,,,,
1/27/2022,"1,288,344","1,288,344","1,288,344","1,288,344",1,1,,,,
1/28/2022,"1,287,626","1,287,626","1,287,626","1,287,626",1,1,,,,
1/31/2022,"1,218,627","1,218,627","1,218,627","1,218,627",1,1,,,,
2/1/2022,"1,203,501","1,203,501","1,203,501","1,203,501",1,1,,,,
2/2/2022,"1,149,999","1,149,999","1,149,999","1,149,999",1,1,,,,
2/3/2022,"1,133,898","1,133,898","1,133,898","1,133,898",1,1,,,,
2/4/2022,"1,110,084","1,110,084","1,110,084","1,110,084",1,1,,,,
2/7/2022,"1,078,106","1,078,106","1,078,106","1,078,106",1,1,,,,
2/8/2022,"1,060,242","1,060,242","1,060,242","1,060,242",1,1,,,,
2/9/2022,"1,035,863","1,035,863","1,035,863","1,035,863",1,1,,,,
2/10/2022,"1,035,410","1,035,410","1,035,410","1,035,410",1,1,,,,
2/11/2022,"1,035,410","1,035,410","1,035,410","1,035,410",1,1,,,,
2/14/2022,"1,032,749","1,032,749","1,032,749","1,032,749",1,1,,,,
2/15/2022,"1,027,982","1,027,982","1,027,982","1,027,982",1,1,,,,
2/16/2022,"1,028,006","1,028,006","1,028,006","1,028,006",1,1,,,,
2/17/2022,"1,016,629","1,016,629","1,016,629","1,016,629",1,1,,,,
2/18/2022,"1,007,325","1,007,325","1,007,325","1,007,325",1,1,,,,
2/21/2022,"1,011,484","1,011,484","1,011,484","1,011,484",1,1,,,,
2/22/2022,"999,019","999,019","999,019","999,019",1,1,,,,
2/23/2022,"990,990","990,990","990,990","990,990",1,1,,,,
2/24/2022,"980,562","980,562","980,562","980,562",1,1,,,,
2/25/2022,"988,429","988,429","988,429","988,429",1,1,,,,
2/28/2022,"989,389","989,389","989,389","989,389",1,1,,,,
3/1/2022,"996,779","996,779","996,779","996,779",1,1,,,,
3/2/2022,"994,239","994,239","994,239","994,239",1,1,,,,
3/3/2022,"1,003,338","1,003,338","1,003,338","1,003,338",1,1,,,,
3/4/2022,"1,002,588","1,002,588","1,002,588","1,002,588",1,1,,,,
3/7/2022,"992,285","992,285","992,285","992,285",1,1,,,,
3/8/2022,"1,001,144","1,001,144","1,001,144","1,001,144",1,1,,,,
3/9/2022,"1,009,144","1,009,144","1,009,144","1,009,144",1,1,,,,
3/10/2022,"1,021,976","1,021,976","1,021,976","1,021,976",1,1,,,,
3/11/2022,"1,027,688","1,027,688","1,027,688","1,027,688",1,1,,,,
3/14/2022,"1,039,088","1,039,088","1,039,088","1,039,088",1,1,,,,
3/15/2022,"1,060,132","1,060,132","1,060,132","1,060,132",1,1,,,,
3/16/2022,"1,072,292","1,072,292","1,072,292","1,072,292",1,1,,,,
3/17/2022,"1,072,292","1,072,292","1,072,292","1,072,292",1,1,,,,
3/18/2022,"1,085,621","1,085,621","1,085,621","1,085,621",1,1,,,,
3/21/2022,"1,111,056","1,111,056","1,111,056","1,111,056",1,1,,,,
3/22/2022,"1,133,871","1,133,871","1,133,871","1,133,871",1,1,,,,
3/23/2022,"1,140,494","1,140,494","1,140,494","1,140,494",1,1,,,,
3/24/2022,"1,140,064","1,140,064","1,140,064","1,140,064",1,1,,,,
3/25/2022,"1,143,629","1,143,629","1,143,629","1,143,629",1,1,,,,
3/28/2022,"1,122,671","1,122,671","1,122,671","1,122,671",1,1,,,,
3/29/2022,"1,112,566","1,112,566","1,112,566","1,112,566",1,1,,,,
3/30/2022,"1,099,568","1,099,568","1,099,568","1,099,568",1,1,,,,
3/31/2022,"1,080,116","1,080,116","1,080,116","1,080,116",1,1,,,,
4/1/2022,"1,084,842","1,084,842","1,084,842","1,084,842",1,1,,,,
4/4/2022,"1,089,844","1,089,844","1,089,844","1,089,844",1,1,,,,
4/5/2022,"1,091,449","1,091,449","1,091,449","1,091,449",1,1,,,,
4/6/2022,"1,083,023","1,083,023","1,083,023","1,083,023",1,1,,,,
4/7/2022,"1,080,179","1,080,179","1,080,179","1,080,179",1,1,,,,
4/8/2022,"1,077,178","1,077,178","1,077,178","1,077,178",1,1,,,,
4/11/2022,"1,076,813","1,076,813","1,076,813","1,076,813",1,1,,,,
4/12/2022,"1,082,229","1,082,229","1,082,229","1,082,229",1,1,,,,
4/13/2022,"1,077,409","1,077,409","1,077,409","1,077,409",1,1,,,,
4/14/2022,"1,080,558","1,080,558","1,080,558","1,080,558",1,1,,,,
4/18/2022,"1,080,558","1,080,558","1,080,558","1,080,558",1,1,,,,
4/19/2022,"1,092,133","1,092,133","1,092,133","1,092,133",1,1,,,,
4/20/2022,"1,094,277","1,094,277","1,094,277","1,094,277",1,1,,,,
4/21/2022,"1,100,116","1,100,116","1,100,116","1,100,116",1,1,,,,
4/22/2022,"1,105,535","1,105,535","1,105,535","1,105,535",1,1,,,,
4/25/2022,"1,109,311","1,109,311","1,109,311","1,109,311",1,1,,,,
4/26/2022,"1,116,912","1,116,912","1,116,912","1,116,912",1,1,,,,
4/27/2022,"1,126,162","1,126,162","1,126,162","1,126,162",1,1,,,,
4/28/2022,"1,124,672","1,124,672","1,124,672","1,124,672",1,1,,,,
4/29/2022,"1,118,600","1,118,600","1,118,600","1,118,600",1,1,,,,
5/2/2022,"1,118,600","1,118,600","1,118,600","1,118,600",1,1,,,,
5/3/2022,"1,115,209","1,115,209","1,115,209","1,115,209",1,1,,,,
5/4/2022,"1,122,838","1,122,838","1,122,838","1,122,838",1,1,,,,
5/5/2022,"1,121,597","1,121,597","1,121,597","1,121,597",1,1,,,,
5/6/2022,"1,121,597","1,121,597","1,121,597","1,121,597",1,1,,,,
5/9/2022,"1,117,072","1,117,072","1,117,072","1,117,072",1,1,,,,
5/10/2022,"1,105,804","1,105,804","1,105,804","1,105,804",1,1,,,,
5/11/2022,"1,104,179","1,104,179","1,104,179","1,104,179",1,1,,,,
5/12/2022,"1,113,129","1,113,129","1,113,129","1,113,129",1,1,,,,
5/13/2022,"1,117,719","1,117,719","1,117,719","1,117,719",1,1,,,,
5/16/2022,"1,114,549","1,114,549","1,114,549","1,114,549",1,1,,,,
5/17/2022,"1,108,936","1,108,936","1,108,936","1,108,936",1,1,,,,
5/18/2022,"1,111,004","1,111,004","1,111,004","1,111,004",1,1,,,,
5/19/2022,"1,108,296","1,108,296","1,108,296","1,108,296",1,1,,,,
5/20/2022,"1,104,948","1,104,948","1,104,948","1,104,948",1,1,,,,
5/23/2022,"1,101,673","1,101,673","1,101,673","1,101,673",1,1,,,,
5/24/2022,"1,099,748","1,099,748","1,099,748","1,099,748",1,1,,,,
5/25/2022,"1,090,155","1,090,155","1,090,155","1,090,155",1,1,,,,
5/26/2022,"1,081,923","1,081,923","1,081,923","1,081,923",1,1,,,,
5/27/2022,"1,078,765","1,078,765","1,078,765","1,078,765",1,1,,,,
5/31/2022,"1,060,498","1,060,498","1,060,498","1,060,498",1,1,,,,
6/1/2022,"1,043,879","1,043,879","1,043,879","1,043,879",1,1,,,,
6/2/2022,"1,030,616","1,030,616","1,030,616","1,030,616",1,1,,,,
6/3/2022,"1,023,477","1,023,477","1,023,477","1,023,477",1,1,,,,
6/6/2022,"1,028,352","1,028,352","1,028,352","1,028,352",1,1,,,,
6/7/2022,"1,025,680","1,025,680","1,025,680","1,025,680",1,1,,,,
6/8/2022,"1,021,800","1,021,800","1,021,800","1,021,800",1,1,,,,
6/9/2022,"1,020,880","1,020,880","1,020,880","1,020,880",1,1,,,,
6/10/2022,"1,017,300","1,017,300","1,017,300","1,017,300",1,1,,,,
6/13/2022,"1,012,750","1,012,750","1,012,750","1,012,750",1,1,,,,
6/14/2022,"1,012,750","1,012,750","1,012,750","1,012,750",1,1,,,,
6/15/2022,"1,007,750","1,007,750","1,007,750","1,007,750",1,1,,,,
6/16/2022,"998,627","998,627","998,627","998,627",1,1,,,,
6/17/2022,"991,657","991,657","991,657","991,657",1,1,,,,
6/21/2022,"981,901","981,901","981,901","981,901",1,1,,,,
6/22/2022,"975,821","975,821","975,821","975,821",1,1,,,,
6/23/2022,"969,421","969,421","969,421","969,421",1,1,,,,
6/24/2022,"955,661","955,661","955,661","955,661",1,1,,,,
6/27/2022,"951,641","951,641","951,641","951,641",1,1,,,,
6/28/2022,"931,591","931,591","931,591","931,591",1,1,,,,
6/29/2022,"926,536","926,536","926,536","926,536",1,1,,,,
6/30/2022,"887,431","887,431","887,431","887,431",1,1,,,,
7/1/2022,"854,584","854,584","854,584","854,584",1,1,,,,
7/5/2022,"823,350","823,350","823,350","823,350",1,1,,,,
7/6/2022,"813,845","813,845","813,845","813,845",1,1,,,,
7/7/2022,"805,077","805,077","805,077","805,077",1,1,,,,
7/8/2022,"789,981","789,981","789,981","789,981",1,1,,,,
7/11/2022,"782,726","782,726","782,726","782,726",1,1,,,,
7/12/2022,"769,446","769,446","769,446","769,446",1,1,,,,
7/13/2022,"759,695","759,695","759,695","759,695",1,1,,,,
7/14/2022,"750,702","750,702","750,702","750,702",1,1,,,,
7/15/2022,"740,167","740,167","740,167","740,167",1,1,,,,
7/18/2022,"734,157","734,157","734,157","734,157",1,1,,,,
7/19/2022,"727,222","727,222","727,222","727,222",1,1,,,,
